Dates,Gold,Silver,,,,
28.05.25 11:00,3322.42,32.985,,,,
28.05.25 11:05,3321.5,32.9965,,,,
28.05.25 11:10,3321.78,32.9885,,,,
28.05.25 11:15,3321.54,32.99775,,,,
28.05.25 11:20,3322.66,32.9948,,,,
28.05.25 11:25,3323.35,33.0075,,,,
28.05.25 11:30,3322.13,33.0173,,,,
28.05.25 11:35,3321.93,33.026,,,,
28.05.25 11:40,3322.71,33.0365,,,,
28.05.25 11:45,3323.93,33.022,,,,
28.05.25 11:50,3323.95,33.03085,,,,
28.05.25 11:55,3324.23,33.0225,,,,
28.05.25 12:00,3324.67,33.0295,,,,
28.05.25 12:05,3323.76,33.02925,,,,
28.05.25 12:10,3319.54,33.0281,,,,
28.05.25 12:15,3319.06,33.0299,,,,
28.05.25 12:20,3320.54,33.0255,,,,
28.05.25 12:25,3319.57,33.0325,,,,
28.05.25 12:30,3317.55,33.02865,,,,
28.05.25 12:35,3315.8,33.03815,,,,
28.05.25 12:40,3315.95,33.02985,,,,
28.05.25 12:45,3314.02,33.03285,,,,
28.05.25 12:50,3313.98,33.03525,,,,
28.05.25 12:55,3313.5,33.032,,,,
28.05.25 13:00,3312.6,33.03635,,,,
28.05.25 13:05,3312.87,33.0337,,,,
28.05.25 13:10,3309.9,33.03385,,,,
28.05.25 13:15,3311.26,33.0265,,,,
28.05.25 13:20,3311.5,33.02485,,,,
28.05.25 13:25,3313.41,33.018,,,,
28.05.25 13:30,3313.23,33.0035,,,,
28.05.25 13:35,3311.76,32.99755,,,,
28.05.25 13:40,3311.51,32.98075,,,,
28.05.25 13:45,3307.92,32.9845,,,,
28.05.25 13:50,3310.05,32.9765,,,,
28.05.25 13:55,3311.53,32.971,,,,
28.05.25 14:00,3311.73,32.98325,,,,
28.05.25 14:05,3309.7,32.9625,,,,
28.05.25 14:10,3309.68,32.97385,,,,
28.05.25 14:15,3310.61,32.9575,,,,
28.05.25 14:20,3308.64,32.9715,,,,
28.05.25 14:25,3311.3,32.9585,,,,
28.05.25 14:30,3313.52,32.98055,,,,
28.05.25 14:35,3311.69,32.9793,,,,
28.05.25 14:40,3311.42,32.99375,,,,
28.05.25 14:45,3313.21,32.9997,,,,
28.05.25 14:50,3312.24,33.00475,,,,
28.05.25 14:55,3312.55,32.9972,,,,
28.05.25 15:00,3312.42,32.99575,,,,
28.05.25 15:05,3309.58,32.97675,,,,
28.05.25 15:10,3307.1,32.9903,,,,
28.05.25 15:15,3310.43,32.96785,,,,
28.05.25 15:20,3308.5,32.98065,,,,
28.05.25 15:25,3305.32,32.9673,,,,
28.05.25 15:30,3308.69,32.9808,,,,
28.05.25 15:35,3303.63,32.96715,,,,
28.05.25 15:40,3302.12,32.96075,,,,
28.05.25 15:45,3304.29,32.9556,,,,
28.05.25 15:50,3306.64,32.9505,,,,
28.05.25 15:55,3305.43,32.95345,,,,
28.05.25 16:00,3307.74,32.9595,,,,
28.05.25 16:05,3305.35,32.9642,,,,
28.05.25 16:10,3304.23,32.9725,,,,
28.05.25 16:15,3304.41,32.9695,,,,
28.05.25 16:20,3307.29,32.9495,,,,
28.05.25 16:25,3307.95,32.9216,,,,
28.05.25 16:30,3306.78,32.9012,,,,
28.05.25 16:35,3303.31,32.8719,,,,
28.05.25 16:40,3304.33,32.87795,,,,
28.05.25 16:45,3302.41,32.857,,,,
28.05.25 16:50,3301.25,32.84025,,,,
28.05.25 16:55,3302.72,32.7825,,,,
28.05.25 17:00,3297.32,32.81565,,,,
28.05.25 17:05,3298.07,32.78315,,,,
28.05.25 17:10,3299.2,32.84555,,,,
28.05.25 17:15,3299.33,32.8977,,,,
28.05.25 17:20,3299,32.9093,,,,
28.05.25 17:25,3295.18,32.9356,,,,
28.05.25 17:30,3295.1,32.8985,,,,
28.05.25 17:35,3295.75,32.9045,,,,
28.05.25 17:40,3295.57,32.87855,,,,
28.05.25 17:45,3295.16,32.895,,,,
28.05.25 17:50,3295.7,32.92575,,,,
28.05.25 17:55,3296.29,32.9412,,,,
28.05.25 18:00,3295.99,32.974,,,,
28.05.25 18:05,3295.46,32.9855,,,,
28.05.25 18:10,3297.27,32.9851,,,,
28.05.25 18:15,3298.8,32.9449,,,,
28.05.25 18:20,3298.32,32.94095,,,,
28.05.25 18:25,3297.41,32.90475,,,,
28.05.25 18:30,3294.79,32.91215,,,,
28.05.25 18:35,3294.06,32.949,,,,
28.05.25 18:40,3291.9,32.9535,,,,
28.05.25 18:45,3290.85,32.94515,,,,
28.05.25 18:50,3292.7,32.9866,,,,
28.05.25 18:55,3293.68,32.9537,,,,
28.05.25 19:00,3292.73,33.01875,,,,
28.05.25 19:05,3291.79,33.0517,,,,
28.05.25 19:10,3296.3,33.0926,,,,
28.05.25 19:15,3298.36,33.11255,,,,
28.05.25 19:20,3298.61,33.118,,,,
28.05.25 19:25,3296.9,33.1069,,,,
28.05.25 19:30,3297.35,33.101,,,,
28.05.25 19:35,3297.93,33.09505,,,,
28.05.25 19:40,3297.53,33.1063,,,,
28.05.25 19:45,3295.88,33.088,,,,
28.05.25 19:50,3296.33,33.10935,,,,
28.05.25 19:55,3296.83,33.1121,,,,
28.05.25 20:00,3297.16,33.1345,,,,
28.05.25 20:05,3300.34,33.14945,,,,
28.05.25 20:10,3299.57,33.15755,,,,
28.05.25 20:15,3300.01,33.1459,,,,
28.05.25 20:20,3302.14,33.151,,,,
28.05.25 20:25,3301.67,33.1555,,,,
28.05.25 20:30,3300.84,33.1633,,,,
28.05.25 20:35,3301.5,33.1862,,,,
28.05.25 20:40,3300.79,33.1854,,,,
28.05.25 20:45,3301.17,33.208,,,,
28.05.25 20:50,3302.42,33.19435,,,,
28.05.25 20:55,3302.25,33.218,,,,
28.05.25 21:00,3301.07,33.19775,,,,
28.05.25 21:05,3299.56,33.20665,,,,
28.05.25 21:10,3295.95,33.20065,,,,
28.05.25 21:15,3296.91,33.1965,,,,
28.05.25 21:20,3297.5,33.19195,,,,
28.05.25 21:25,3294.2,33.19515,,,,
28.05.25 21:30,3295.8,33.191,,,,
28.05.25 21:35,3297.17,33.1947,,,,
28.05.25 21:40,3294.99,33.19595,,,,
28.05.25 21:45,3296.75,33.20265,,,,
28.05.25 21:50,3297.33,33.2085,,,,
28.05.25 21:55,3297.23,33.2135,,,,
28.05.25 22:00,3296.19,33.22185,,,,
28.05.25 22:05,3295.96,33.2175,,,,
28.05.25 22:10,3294.53,33.21705,,,,
28.05.25 22:15,3295.86,33.21715,,,,
28.05.25 22:20,3295.83,33.2073,,,,
28.05.25 22:25,3297.05,33.22325,,,,
28.05.25 22:30,3297.1,33.21655,,,,
28.05.25 22:35,3295.56,33.22495,,,,
28.05.25 22:40,3294.03,33.2383,,,,
28.05.25 22:45,3291.05,33.23325,,,,
28.05.25 22:50,3286.95,33.2289,,,,
28.05.25 22:55,3287.48,33.21655,,,,
28.05.25 23:00,3287.69,33.1952,,,,
29.05.25 00:00,3289.6,33.197,,,,
29.05.25 00:05,3291.53,33.213,,,,
29.05.25 00:10,3290.56,33.216,,,,
29.05.25 00:15,3289.92,33.22485,,,,
29.05.25 00:20,3287.14,33.221,,,,
29.05.25 00:25,3285.59,33.2131,,,,
29.05.25 00:30,3286.88,33.22525,,,,
29.05.25 00:35,3286.82,33.2425,,,,
29.05.25 00:40,3285.67,33.25475,,,,
29.05.25 00:45,3285.99,33.25435,,,,
29.05.25 00:50,3287.16,33.2378,,,,
29.05.25 00:55,3286.84,33.21075,,,,
29.05.25 01:00,3282.75,33.18675,,,,
29.05.25 01:05,3277.14,33.1655,,,,
29.05.25 01:10,3270.5,33.1572,,,,
29.05.25 01:15,3270.51,33.14775,,,,
29.05.25 01:20,3263.33,33.19375,,,,
29.05.25 01:25,3266.8,33.18605,,,,
29.05.25 01:30,3260.38,33.2336,,,,
29.05.25 01:35,3258.79,33.22955,,,,
29.05.25 01:40,3252.12,33.213,,,,
29.05.25 01:45,3259.46,33.2232,,,,
29.05.25 01:50,3261.47,33.2057,,,,
29.05.25 01:55,3259.67,33.2433,,,,
29.05.25 02:00,3262.47,33.26655,,,,
29.05.25 02:05,3261.72,33.3063,,,,
29.05.25 02:10,3260.54,33.33175,,,,
29.05.25 02:15,3258.57,33.3295,,,,
29.05.25 02:20,3258.95,33.3228,,,,
29.05.25 02:25,3262.03,33.31405,,,,
29.05.25 02:30,3260.36,33.2973,,,,
29.05.25 02:35,3264.06,33.28645,,,,
29.05.25 02:40,3266.92,33.2595,,,,
29.05.25 02:45,3268.4,33.26925,,,,
29.05.25 02:50,3268.15,33.256,,,,
29.05.25 02:55,3265.23,33.27825,,,,
29.05.25 03:00,3255.39,33.29425,,,,
29.05.25 03:05,3255.48,33.3145,,,,
29.05.25 03:10,3253,33.32475,,,,
29.05.25 03:15,3248.15,33.33275,,,,
29.05.25 03:20,3255.49,33.33675,,,,
29.05.25 03:25,3256.59,33.31975,,,,
29.05.25 03:30,3249.47,33.297,,,,
29.05.25 03:35,3255.85,33.28775,,,,
29.05.25 03:40,3252.35,33.27125,,,,
29.05.25 03:45,3258.51,33.27,,,,
29.05.25 03:50,3262.7,33.28,,,,
29.05.25 03:55,3263.69,33.2785,,,,
29.05.25 04:00,3262.54,33.28675,,,,
29.05.25 04:05,3265.47,33.2885,,,,
29.05.25 04:10,3264.61,33.30225,,,,
29.05.25 04:15,3264.45,33.31875,,,,
29.05.25 04:20,3263.97,33.3265,,,,
29.05.25 04:25,3265.64,33.3561,,,,
29.05.25 04:30,3263.01,33.35975,,,,
29.05.25 04:35,3265.09,33.3805,,,,
29.05.25 04:40,3269.88,33.405,,,,
29.05.25 04:45,3272.53,33.3765,,,,
29.05.25 04:50,3271.29,33.3875,,,,
29.05.25 04:55,3270.09,33.37,,,,
29.05.25 05:00,3271.2,33.3664,,,,
29.05.25 05:05,3271.29,33.3865,,,,
29.05.25 05:10,3270.28,33.39,,,,
29.05.25 05:15,3272.21,33.3975,,,,
29.05.25 05:20,3277.02,33.3945,,,,
29.05.25 05:25,3274.54,33.39685,,,,
29.05.25 05:30,3275.17,33.4055,,,,
29.05.25 05:35,3276.16,33.41275,,,,
29.05.25 05:40,3278.19,33.43975,,,,
29.05.25 05:45,3275.93,33.43,,,,
29.05.25 05:50,3275.67,33.44525,,,,
29.05.25 05:55,3274.69,33.43125,,,,
29.05.25 06:00,3274.52,33.41175,,,,
29.05.25 06:05,3272.6,33.427,,,,
29.05.25 06:10,3273.94,33.397,,,,
29.05.25 06:15,3273.73,33.38825,,,,
29.05.25 06:20,3274.08,33.4115,,,,
29.05.25 06:25,3275.06,33.4006,,,,
29.05.25 06:30,3273.37,33.43915,,,,
29.05.25 06:35,3273.54,33.46635,,,,
29.05.25 06:40,3273.59,33.4674,,,,
29.05.25 06:45,3273.38,33.4263,,,,
29.05.25 06:50,3271.17,33.43795,,,,
29.05.25 06:55,3269.35,33.3865,,,,
29.05.25 07:00,3270.16,33.3815,,,,
29.05.25 07:05,3268.65,33.36925,,,,
29.05.25 07:10,3271.21,33.3205,,,,
29.05.25 07:15,3271.51,33.325,,,,
29.05.25 07:20,3269.91,33.2652,,,,
29.05.25 07:25,3271.88,33.2865,,,,
29.05.25 07:30,3270.75,33.30325,,,,
29.05.25 07:35,3266.66,33.30905,,,,
29.05.25 07:40,3268.38,33.2992,,,,
29.05.25 07:45,3266.59,33.28425,,,,
29.05.25 07:50,3269.75,33.22115,,,,
29.05.25 07:55,3272.59,33.21825,,,,
29.05.25 08:00,3274.44,33.203,,,,
29.05.25 08:05,3270.55,33.177,,,,
29.05.25 08:10,3268.81,33.17975,,,,
29.05.25 08:15,3272.42,33.1555,,,,
29.05.25 08:20,3274.11,33.15305,,,,
29.05.25 08:25,3273.75,33.14065,,,,
29.05.25 08:30,3273.3,33.13675,,,,
29.05.25 08:35,3271.77,33.10975,,,,
29.05.25 08:40,3271.44,33.12575,,,,
29.05.25 08:45,3270.82,33.11,,,,
29.05.25 08:50,3271.64,33.12425,,,,
29.05.25 08:55,3272.3,33.13665,,,,
29.05.25 09:00,3274.47,33.123,,,,
29.05.25 09:05,3275.06,33.15115,,,,
29.05.25 09:10,3278.35,33.18625,,,,
29.05.25 09:15,3278.79,33.20175,,,,
29.05.25 09:20,3281.3,33.24225,,,,
29.05.25 09:25,3281.19,33.2395,,,,
29.05.25 09:30,3277.31,33.2462,,,,
29.05.25 09:35,3277.88,33.238,,,,
29.05.25 09:40,3279.81,33.229,,,,
29.05.25 09:45,3281.01,33.222,,,,
29.05.25 09:50,3284.59,33.219,,,,
29.05.25 09:55,3286.39,33.2163,,,,
29.05.25 10:00,3286.05,33.2364,,,,
29.05.25 10:05,3284.93,33.2535,,,,
29.05.25 10:10,3284.25,33.28625,,,,
29.05.25 10:15,3283.15,33.30025,,,,
29.05.25 10:20,3282.07,33.33175,,,,
29.05.25 10:25,3283.22,33.32,,,,
29.05.25 10:30,3281.06,33.3137,,,,
29.05.25 10:35,3279.86,33.30765,,,,
29.05.25 10:40,3280.48,33.29125,,,,
29.05.25 10:45,3280.33,33.2965,,,,
29.05.25 10:50,3280.42,33.3085,,,,
29.05.25 10:55,3281.72,33.3052,,,,
29.05.25 11:00,3281.14,33.3185,,,,
29.05.25 11:05,3280.17,33.32095,,,,
29.05.25 11:10,3279.33,33.32075,,,,
29.05.25 11:15,3279.49,33.32135,,,,
29.05.25 11:20,3277.16,33.32425,,,,
29.05.25 11:25,3278.58,33.31435,,,,
29.05.25 11:30,3281.51,33.32005,,,,
29.05.25 11:35,3281.88,33.30525,,,,
29.05.25 11:40,3281.85,33.3037,,,,
29.05.25 11:45,3280.13,33.3,,,,
29.05.25 11:50,3281.46,33.3125,,,,
29.05.25 11:55,3282.16,33.3135,,,,
29.05.25 12:00,3285.37,33.3245,,,,
29.05.25 12:05,3287.38,33.32,,,,
29.05.25 12:10,3288.91,33.32075,,,,
29.05.25 12:15,3294.78,33.31725,,,,
29.05.25 12:20,3297.35,33.3145,,,,
29.05.25 12:25,3298.45,33.31225,,,,
29.05.25 12:30,3298.7,33.29575,,,,
29.05.25 12:35,3298.13,33.29435,,,,
29.05.25 12:40,3297.17,33.2877,,,,
29.05.25 12:45,3296.99,33.296,,,,
29.05.25 12:50,3299.65,33.30635,,,,
29.05.25 12:55,3296.64,33.3178,,,,
29.05.25 13:00,3297.55,33.3226,,,,
29.05.25 13:05,3297.52,33.3236,,,,
29.05.25 13:10,3296.89,33.31475,,,,
29.05.25 13:15,3296.96,33.321,,,,
29.05.25 13:20,3298.81,33.31555,,,,
29.05.25 13:25,3302.34,33.3275,,,,
29.05.25 13:30,3302.01,33.3357,,,,
29.05.25 13:35,3300.4,33.3415,,,,
29.05.25 13:40,3301.4,33.34425,,,,
29.05.25 13:45,3304.92,33.3374,,,,
29.05.25 13:50,3301.14,33.34175,,,,
29.05.25 13:55,3300.42,33.3285,,,,
29.05.25 14:00,3302.32,33.33905,,,,
29.05.25 14:05,3302.38,33.3425,,,,
29.05.25 14:10,3304.5,33.35225,,,,
29.05.25 14:15,3309.71,33.3505,,,,
29.05.25 14:20,3309.46,33.3482,,,,
29.05.25 14:25,3309.66,33.3435,,,,
29.05.25 14:30,3312.95,33.33665,,,,
29.05.25 14:35,3312.29,33.3403,,,,
29.05.25 14:40,3313.77,33.345,,,,
29.05.25 14:45,3312.12,33.334,,,,
29.05.25 14:50,3311.81,33.32575,,,,
29.05.25 14:55,3316.5,33.32325,,,,
29.05.25 15:00,3311.46,33.314,,,,
29.05.25 15:05,3311.46,33.32135,,,,
29.05.25 15:10,3311.1,33.3286,,,,
29.05.25 15:15,3314.35,33.31565,,,,
29.05.25 15:20,3317.45,33.3323,,,,
29.05.25 15:25,3318.67,33.3195,,,,
29.05.25 15:30,3316.98,33.3247,,,,
29.05.25 15:35,3315.12,33.32,,,,
29.05.25 15:40,3313.11,33.32235,,,,
29.05.25 15:45,3314.88,33.309,,,,
29.05.25 15:50,3319.88,33.3,,,,
29.05.25 15:55,3313.53,33.2858,,,,
29.05.25 16:00,3312.81,33.283,,,,
29.05.25 16:05,3317.82,33.276,,,,
29.05.25 16:10,3317.64,33.2775,,,,
29.05.25 16:15,3316.65,33.2766,,,,
29.05.25 16:20,3314.72,33.2685,,,,
29.05.25 16:25,3310.77,33.26895,,,,
29.05.25 16:30,3312.4,33.264,,,,
29.05.25 16:35,3308.59,33.27075,,,,
29.05.25 16:40,3308.41,33.2653,,,,
29.05.25 16:45,3312.45,33.27145,,,,
29.05.25 16:50,3311.49,33.25845,,,,
29.05.25 16:55,3310.63,33.26175,,,,
29.05.25 17:00,3314.81,33.262,,,,
29.05.25 17:05,3317.03,33.26055,,,,
29.05.25 17:10,3316.37,33.27195,,,,
29.05.25 17:15,3315.94,33.26225,,,,
29.05.25 17:20,3315.86,33.2659,,,,
29.05.25 17:25,3316.35,33.25895,,,,
29.05.25 17:30,3315.98,33.25475,,,,
29.05.25 17:35,3317.02,33.258,,,,
29.05.25 17:40,3317.05,33.24825,,,,
29.05.25 17:45,3319.41,33.25125,,,,
29.05.25 17:50,3318.91,33.2516,,,,
29.05.25 17:55,3321.92,33.2455,,,,
29.05.25 18:00,3326.29,33.2455,,,,
29.05.25 18:05,3326.18,33.24035,,,,
29.05.25 18:10,3329.41,33.2263,,,,
29.05.25 18:15,3327.51,33.2518,,,,
29.05.25 18:20,3325.31,33.23255,,,,
29.05.25 18:25,3326.4,33.268,,,,
29.05.25 18:30,3326.1,33.251,,,,
29.05.25 18:35,3324.9,33.26025,,,,
29.05.25 18:40,3326.44,33.2423,,,,
29.05.25 18:45,3324.56,33.2335,,,,
29.05.25 18:50,3323.18,33.20775,,,,
29.05.25 18:55,3322.38,33.1975,,,,
29.05.25 19:00,3322.16,33.18415,,,,
29.05.25 19:05,3320.75,33.17615,,,,
29.05.25 19:10,3322.06,33.169,,,,
29.05.25 19:15,3320.64,33.154,,,,
29.05.25 19:20,3321.74,33.1371,,,,
29.05.25 19:25,3319.13,33.1205,,,,
29.05.25 19:30,3320.38,33.1091,,,,
29.05.25 19:35,3320.13,33.09465,,,,
29.05.25 19:40,3323.21,33.08275,,,,
29.05.25 19:45,3323.75,33.0565,,,,
29.05.25 19:50,3321.78,33.04345,,,,
29.05.25 19:55,3324.29,33.02585,,,,
29.05.25 20:00,3323.08,33.0146,,,,
29.05.25 20:05,3322.87,33.0085,,,,
29.05.25 20:10,3321.62,33.01765,,,,
29.05.25 20:15,3320.77,33.03875,,,,
29.05.25 20:20,3318.05,33.05115,,,,
29.05.25 20:25,3319.34,33.0613,,,,
29.05.25 20:30,3319.07,33.058,,,,
29.05.25 20:35,3319.82,33.04535,,,,
29.05.25 20:40,3321.2,33.0577,,,,
29.05.25 20:45,3320.89,33.04715,,,,
29.05.25 20:50,3320.78,33.0414,,,,
29.05.25 20:55,3321.59,33.00905,,,,
29.05.25 21:00,3320.22,32.9967,,,,
29.05.25 21:05,3320.46,32.9646,,,,
29.05.25 21:10,3319.6,32.9682,,,,
29.05.25 21:15,3317.94,32.9686,,,,
29.05.25 21:20,3319.13,32.97275,,,,
29.05.25 21:25,3319.25,32.98305,,,,
29.05.25 21:30,3317.49,32.9873,,,,
29.05.25 21:35,3316.65,32.99175,,,,
29.05.25 21:40,3316.72,32.982,,,,
29.05.25 21:45,3316.14,32.9786,,,,
29.05.25 21:50,3316.48,32.9761,,,,
29.05.25 21:55,3316.76,32.97545,,,,
29.05.25 22:00,3316.6,32.97225,,,,
29.05.25 22:05,3316.53,32.9876,,,,
29.05.25 22:10,3316.22,32.9933,,,,
29.05.25 22:15,3315.76,32.9949,,,,
29.05.25 22:20,3316.74,33.00845,,,,
29.05.25 22:25,3317.85,33.0014,,,,
29.05.25 22:30,3317.25,33.00545,,,,
29.05.25 22:35,3316.58,33.0155,,,,
29.05.25 22:40,3316.66,33.03935,,,,
29.05.25 22:45,3317.88,33.06755,,,,
29.05.25 22:50,3318.1,33.0898,,,,
29.05.25 22:55,3317.94,33.1069,,,,
29.05.25 23:00,3318.05,33.111,,,,
30.05.25 00:00,3317.8,33.112,,,,
30.05.25 00:05,3316.14,33.10555,,,,
30.05.25 00:10,3316.65,33.0895,,,,
30.05.25 00:15,3316.84,33.077,,,,
30.05.25 00:20,3317.67,33.0612,,,,
30.05.25 00:25,3317.84,33.072,,,,
30.05.25 00:30,3317.22,33.06,,,,
30.05.25 00:35,3315.47,33.09515,,,,
30.05.25 00:40,3316.68,33.0899,,,,
30.05.25 00:45,3316.47,33.1054,,,,
30.05.25 00:50,3315.23,33.11765,,,,
30.05.25 00:55,3314.58,33.1211,,,,
30.05.25 01:00,3314.77,33.1299,,,,
30.05.25 01:05,3315.15,33.1299,,,,
30.05.25 01:10,3314.77,33.1125,,,,
30.05.25 01:15,3313.92,33.1016,,,,
30.05.25 01:20,3314.75,33.101,,,,
30.05.25 01:25,3315.75,33.12055,,,,
30.05.25 01:30,3315.02,33.14195,,,,
30.05.25 01:35,3314.48,33.1535,,,,
30.05.25 01:40,3314.41,33.1339,,,,
30.05.25 01:45,3314.42,33.139,,,,
30.05.25 01:50,3315.23,33.1345,,,,
30.05.25 01:55,3315.76,33.1365,,,,
30.05.25 02:00,3318.22,33.15325,,,,
30.05.25 02:05,3316.28,33.15035,,,,
30.05.25 02:10,3314.4,33.1415,,,,
30.05.25 02:15,3314.37,33.1565,,,,
30.05.25 02:20,3313.52,33.154,,,,
30.05.25 02:25,3313.57,33.1585,,,,
30.05.25 02:30,3312.03,33.15765,,,,
30.05.25 02:35,3312.81,33.1586,,,,
30.05.25 02:40,3313.39,33.163,,,,
30.05.25 02:45,3313.69,33.17125,,,,
30.05.25 02:50,3312.46,33.178,,,,
30.05.25 02:55,3312.81,33.1815,,,,
30.05.25 03:00,3312.63,33.1801,,,,
30.05.25 03:05,3315.99,33.17375,,,,
30.05.25 03:10,3316.23,33.1745,,,,
30.05.25 03:15,3319.86,33.17205,,,,
30.05.25 03:20,3317.97,33.154,,,,
30.05.25 03:25,3316.36,33.15475,,,,
30.05.25 03:30,3315.16,33.129,,,,
30.05.25 03:35,3314.54,33.1195,,,,
30.05.25 03:40,3312.55,33.124,,,,
30.05.25 03:45,3310.6,33.1265,,,,
30.05.25 03:50,3309.72,33.14305,,,,
30.05.25 03:55,3309.77,33.152,,,,
30.05.25 04:00,3307.29,33.1425,,,,
30.05.25 04:05,3308.15,33.1545,,,,
30.05.25 04:10,3305.67,33.1414,,,,
30.05.25 04:15,3305.7,33.1502,,,,
30.05.25 04:20,3301.86,33.1618,,,,
30.05.25 04:25,3301.83,33.146,,,,
30.05.25 04:30,3302.29,33.1505,,,,
30.05.25 04:35,3300.42,33.14025,,,,
30.05.25 04:40,3300.43,33.1285,,,,
30.05.25 04:45,3297.44,33.12845,,,,
30.05.25 04:50,3296.53,33.1105,,,,
30.05.25 04:55,3297.09,33.12175,,,,
30.05.25 05:00,3298.57,33.09555,,,,
30.05.25 05:05,3301.46,33.11905,,,,
30.05.25 05:10,3300.57,33.09875,,,,
30.05.25 05:15,3299.01,33.10575,,,,
30.05.25 05:20,3298.82,33.117,,,,
30.05.25 05:25,3296.85,33.107,,,,
30.05.25 05:30,3299.24,33.13175,,,,
30.05.25 05:35,3297.48,33.132,,,,
30.05.25 05:40,3293.85,33.1455,,,,
30.05.25 05:45,3291.92,33.14425,,,,
30.05.25 05:50,3296.24,33.129,,,,
30.05.25 05:55,3294.47,33.116,,,,
30.05.25 06:00,3293.33,33.1095,,,,
30.05.25 06:05,3292.59,33.082,,,,
30.05.25 06:10,3293.87,33.06325,,,,
30.05.25 06:15,3294.76,33.099,,,,
30.05.25 06:20,3294.35,33.079,,,,
30.05.25 06:25,3294.59,33.14125,,,,
30.05.25 06:30,3293.91,33.1653,,,,
30.05.25 06:35,3293.41,33.17785,,,,
30.05.25 06:40,3292.63,33.22265,,,,
30.05.25 06:45,3294.39,33.2432,,,,
30.05.25 06:50,3294.19,33.27905,,,,
30.05.25 06:55,3296.44,33.2845,,,,
30.05.25 07:00,3294.09,33.2671,,,,
30.05.25 07:05,3292.57,33.26085,,,,
30.05.25 07:10,3292.52,33.246,,,,
30.05.25 07:15,3293.01,33.18945,,,,
30.05.25 07:20,3295.59,33.17205,,,,
30.05.25 07:25,3297.11,33.16,,,,
30.05.25 07:30,3298.8,33.109,,,,
30.05.25 07:35,3300.4,33.1565,,,,
30.05.25 07:40,3299.37,33.1463,,,,
30.05.25 07:45,3300.8,33.10475,,,,
30.05.25 07:50,3303.04,33.10085,,,,
30.05.25 07:55,3303.82,33.0677,,,,
30.05.25 08:00,3301.25,32.99655,,,,
30.05.25 08:05,3296,33.0251,,,,
30.05.25 08:10,3294.34,33.0262,,,,
30.05.25 08:15,3294.75,33.052,,,,
30.05.25 08:20,3294.47,33.09205,,,,
30.05.25 08:25,3291.2,33.09855,,,,
30.05.25 08:30,3294.85,33.0674,,,,
30.05.25 08:35,3297.79,33.0368,,,,
30.05.25 08:40,3296.02,33.005,,,,
30.05.25 08:45,3297.75,32.967,,,,
30.05.25 08:50,3301.09,32.967,,,,
30.05.25 08:55,3301.48,32.95875,,,,
30.05.25 09:00,3296.48,32.9695,,,,
30.05.25 09:05,3293.98,32.98425,,,,
30.05.25 09:10,3292.23,32.98575,,,,
30.05.25 09:15,3294.63,33.023,,,,
30.05.25 09:20,3296.5,32.9955,,,,
30.05.25 09:25,3296.09,33.02325,,,,
30.05.25 09:30,3295.09,32.9825,,,,
30.05.25 09:35,3293.56,32.98225,,,,
30.05.25 09:40,3294.11,32.95205,,,,
30.05.25 09:45,3296.45,32.9448,,,,
30.05.25 09:50,3297.07,32.937,,,,
30.05.25 09:55,3294.63,32.93925,,,,
30.05.25 10:00,3296.03,32.94475,,,,
30.05.25 10:05,3294.39,32.9535,,,,
30.05.25 10:10,3295.77,32.955,,,,
30.05.25 10:15,3297.84,32.969,,,,
30.05.25 10:20,3297.63,32.9605,,,,
30.05.25 10:25,3297.88,32.95765,,,,
30.05.25 10:30,3297.07,32.91775,,,,
30.05.25 10:35,3296.7,32.88425,,,,
30.05.25 10:40,3296.95,32.865,,,,
30.05.25 10:45,3296.65,32.8495,,,,
30.05.25 10:50,3295.3,32.83825,,,,
30.05.25 10:55,3295.69,32.86665,,,,
30.05.25 11:00,3295.27,32.85905,,,,
30.05.25 11:05,3295.72,32.8695,,,,
30.05.25 11:10,3297.99,32.8955,,,,
30.05.25 11:15,3298.48,32.9013,,,,
30.05.25 11:20,3297.66,32.901,,,,
30.05.25 11:25,3295.92,32.9278,,,,
30.05.25 11:30,3294.87,32.9165,,,,
30.05.25 11:35,3295.67,32.9345,,,,
30.05.25 11:40,3297.98,32.94135,,,,
30.05.25 11:45,3297.91,32.9305,,,,
30.05.25 11:50,3297.48,32.92,,,,
30.05.25 11:55,3295.66,32.913,,,,
30.05.25 12:00,3298.95,32.8885,,,,
30.05.25 12:05,3299.5,32.906,,,,
30.05.25 12:10,3299.77,32.9185,,,,
30.05.25 12:15,3300.1,32.9285,,,,
30.05.25 12:20,3297.08,32.9515,,,,
30.05.25 12:25,3296.57,32.945,,,,
30.05.25 12:30,3295.73,32.9575,,,,
30.05.25 12:35,3294.69,32.9635,,,,
30.05.25 12:40,3294.52,32.96025,,,,
30.05.25 12:45,3293.54,32.97575,,,,
30.05.25 12:50,3295.2,32.9735,,,,
30.05.25 12:55,3295.3,32.98375,,,,
30.05.25 13:00,3297,32.985,,,,
30.05.25 13:05,3296.08,33.002,,,,
30.05.25 13:10,3293.63,32.98895,,,,
30.05.25 13:15,3292.27,33.01295,,,,
30.05.25 13:20,3292.31,32.9946,,,,
30.05.25 13:25,3293.48,33.0035,,,,
30.05.25 13:30,3293.27,32.999,,,,
30.05.25 13:35,3292.83,33,,,,
30.05.25 13:40,3292.26,32.99295,,,,
